feature_id,gate_checks_json,failed_gates_json,final_role,decision_reason,gate_recovery_quality,recovery_provenance
EF0376,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0377,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0378,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0379,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0380,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0381,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0382,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0383,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0384,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0385,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0386,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0387,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0388,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0389,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0390,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0391,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0392,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0393,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0394,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0395,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": false, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": false, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"", ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G05_PUBLICATION_TIME"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0396,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
EF0397,"{""G01_IN_SCOPE_ROLE"": true, ""G02_ARTICLE_LEVEL"": true, ""G03_PRIMARY_OR_FOUNDATIONAL_EVIDENCE"": true, ""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"": false, ""G05_PUBLICATION_TIME"": true, ""G06_NO_FUTURE_INFORMATION"": true, ""G07_CURRENT_DATA_READY"": false, ""G08_BIAS_GUARDRAIL"": true, ""G09_NO_FATAL_VALIDITY_CONCERN"": true, ""G10_OUTCOME_BLIND_SELECTION"": true, ""G11_DATA_QUALITY_PASS"": false, ""G12_NONCONSTANT"": false, ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"": false, ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL"": false}","[""G04_REPRODUCIBLE_DEFINITION_AND_OPERATIONALIZATION"", ""G07_CURRENT_DATA_READY"", ""G11_DATA_QUALITY_PASS"", ""G12_NONCONSTANT"", ""G13_ENGLISH_FULLTEXT_FORMULA_EVIDENCE"", ""G14_INDEPENDENT_SECOND_REVIEW_APPROVAL""]",excluded,RECOVERED_GATE_FAILURE,exact_for_frozen_set_membership_not_original_per_gate_bytes,codex_session_log_nested_membership
